dataset,num_blocks,embed_dim,pretrained_source,type,batch_size,update_iters,repeat_idx,data_aug,acc,ece,nll,time_taken
cifar10,6,512,in21k,ibprobit,1024,8,63,False,0.8467999696731567,0.0115981623530387,0.5185661911964417,5.732502222061157
cifar10,6,512,in21k,ibprobit,1024,8,80,False,0.8481000065803528,0.0189420618116855,0.5200387835502625,5.555774450302124
cifar10,6,512,in21k,ibprobit,1024,8,62,False,0.8473999500274658,0.0156178837642073,0.5142456889152527,5.624004602432251
cifar10,6,512,in21k,ibprobit,1024,8,6,False,0.8490999937057495,0.0136992167681455,0.5115743279457092,5.734712362289429
cifar10,6,512,in21k,ibprobit,1024,8,21,False,0.8472999930381775,0.0139495227485895,0.5162168741226196,5.737029075622559
cifar10,6,512,in21k,ibprobit,1024,16,88,False,0.8410999774932861,0.0244689844548702,0.5122448801994324,5.752579689025879
cifar10,6,512,in21k,ibprobit,1024,16,73,False,0.8410999774932861,0.0236795768141746,0.5177375078201294,5.784020185470581
cifar10,6,512,in21k,ibprobit,1024,16,90,False,0.8423999547958374,0.0255975257605314,0.5136986374855042,5.656768321990967
cifar10,6,512,in21k,ibprobit,1024,16,93,False,0.8440999984741211,0.0233674235641956,0.5129886865615845,5.599591970443726
cifar10,6,512,in21k,ibprobit,1024,16,87,False,0.8434999585151672,0.0265531502664089,0.5144621729850769,5.608555793762207
cifar10,6,512,in21k,ibprobit,1024,16,13,False,0.8405999541282654,0.0235862098634243,0.5122163891792297,5.812276124954224
cifar10,6,512,in21k,ibprobit,1024,16,0,False,0.8395999670028687,0.0243387762457132,0.5122129917144775,5.776257753372192
cifar10,6,512,in21k,ibprobit,1024,16,53,False,0.8442999720573425,0.0236208084970712,0.5057847499847412,5.752575635910034
cifar10,6,512,in21k,ibprobit,1024,16,18,False,0.8441999554634094,0.0211513023823499,0.5091274380683899,5.7822911739349365
cifar10,6,512,in21k,ibprobit,1024,16,20,False,0.8420999646186829,0.0245520547032356,0.5175870656967163,5.7350029945373535
cifar10,6,512,in21k,ibprobit,1024,16,16,False,0.840999960899353,0.0279645398259162,0.5088974237442017,5.741316080093384
cifar10,6,512,in21k,ibprobit,1024,16,76,False,0.8436999917030334,0.024813363328576,0.5071184039115906,5.699721574783325
cifar10,6,512,in21k,ibprobit,1024,16,25,False,0.842199981212616,0.0245723240077495,0.5156620740890503,5.834769010543823
cifar10,6,512,in21k,ibprobit,1024,16,32,False,0.8411999940872192,0.0254617035388946,0.5136319994926453,5.670942068099976
cifar10,6,512,in21k,ibprobit,1024,16,42,False,0.8443999886512756,0.0225025303661823,0.516588032245636,5.733137369155884
cifar10,6,512,in21k,ibprobit,1024,16,82,False,0.8449999690055847,0.0265139751136302,0.5097532272338867,5.673208475112915
cifar10,6,512,in21k,ibprobit,1024,16,92,False,0.843999981880188,0.0247788615524768,0.5176405310630798,5.729815244674683
cifar10,6,512,in21k,ibprobit,1024,16,39,False,0.8424999713897705,0.0283207930624485,0.5151113271713257,5.787562370300293
cifar10,6,512,in21k,ibprobit,1024,16,7,False,0.8396999835968018,0.0299394428730011,0.5186679363250732,5.673146963119507
cifar10,6,512,in21k,ibprobit,1024,16,41,False,0.8399999737739563,0.0259708799421787,0.5176315307617188,5.72615385055542
cifar10,6,512,in21k,ibprobit,1024,16,63,False,0.8416000008583069,0.028895990923047,0.503035306930542,5.643825531005859
cifar10,6,512,in21k,ibprobit,1024,16,80,False,0.8432999849319458,0.0243170000612735,0.5080304741859436,5.812330722808838
cifar10,6,512,in21k,ibprobit,1024,16,62,False,0.842799961566925,0.0275694616138935,0.5129035115242004,5.642290353775024
cifar10,6,512,in21k,ibprobit,1024,16,6,False,0.8452999591827393,0.0253932103514671,0.5153300762176514,5.628468751907349
cifar10,6,512,in21k,ibprobit,1024,16,21,False,0.8434000015258789,0.0253880210220813,0.5132089853286743,5.627037525177002
cifar10,6,512,in21k,ibprobit,1024,32,88,False,0.8333999514579773,0.0482120886445045,0.5512052178382874,5.816676139831543
cifar10,6,512,in21k,ibprobit,1024,32,73,False,0.8330999612808228,0.0518093407154083,0.5394928455352783,5.544124126434326
cifar10,6,512,in21k,ibprobit,1024,32,90,False,0.8342999815940857,0.0506456904113292,0.5416878461837769,5.730076789855957
cifar10,6,512,in21k,ibprobit,1024,32,93,False,0.8362999558448792,0.0497407019138336,0.5406390428543091,5.625642538070679
cifar10,6,512,in21k,ibprobit,1024,32,87,False,0.8348999619483948,0.0506128966808319,0.5453798770904541,5.677401781082153
cifar10,6,512,in21k,ibprobit,1024,32,13,False,0.8339999914169312,0.0493162423372268,0.5405012965202332,5.845801115036011
cifar10,6,512,in21k,ibprobit,1024,32,0,False,0.8333999514579773,0.0527330078184604,0.5336295366287231,5.793672323226929
cifar10,6,512,in21k,ibprobit,1024,32,53,False,0.8363999724388123,0.05136564001441,0.5339376330375671,5.696170806884766
cifar10,6,512,in21k,ibprobit,1024,32,18,False,0.8317999839782715,0.0542067214846611,0.5419055819511414,5.7139387130737305
cifar10,6,512,in21k,ibprobit,1024,32,20,False,0.8396999835968018,0.044570580124855,0.5302476286888123,5.6148316860198975
cifar10,6,512,in21k,ibprobit,1024,32,16,False,0.8373000025749207,0.0465723611414432,0.5407883524894714,5.682351589202881
cifar10,6,512,in21k,ibprobit,1024,32,76,False,0.8375999927520752,0.0475512146949768,0.5458312034606934,5.599337577819824
cifar10,6,512,in21k,ibprobit,1024,32,25,False,0.8330999612808228,0.05225320905447,0.5530232787132263,5.782373428344727
cifar10,6,512,in21k,ibprobit,1024,32,32,False,0.8335999846458435,0.051277108490467,0.5454733967781067,5.748423337936401
cifar10,6,512,in21k,ibprobit,1024,32,42,False,0.8366000056266785,0.0486987754702568,0.5352245569229126,5.631676197052002
cifar10,6,512,in21k,ibprobit,1024,32,82,False,0.8398999571800232,0.046058714389801,0.5266613960266113,5.780754089355469
cifar10,6,512,in21k,ibprobit,1024,32,92,False,0.8353999853134155,0.0497136302292346,0.5363826155662537,5.808419704437256
cifar10,6,512,in21k,ibprobit,1024,32,39,False,0.8345999717712402,0.0485500693321228,0.5441010594367981,5.6932692527771
cifar10,6,512,in21k,ibprobit,1024,32,7,False,0.8341999650001526,0.0517712384462356,0.5399956107139587,5.815087795257568
cifar10,6,512,in21k,ibprobit,1024,32,41,False,0.8330000042915344,0.0515304580330848,0.5490901470184326,5.573342323303223
cifar10,6,512,in21k,ibprobit,1024,32,63,False,0.8352999687194824,0.0516624711453914,0.5389131903648376,5.670386075973511
cifar10,6,512,in21k,ibprobit,1024,32,80,False,0.835599958896637,0.0515264831483364,0.5354871153831482,5.736707925796509
cifar10,6,512,in21k,ibprobit,1024,32,62,False,0.8307999968528748,0.0539646632969379,0.5469278693199158,5.77473521232605
cifar10,6,512,in21k,ibprobit,1024,32,6,False,0.8319999575614929,0.0511245727539062,0.5374101996421814,5.778236150741577
cifar10,6,512,in21k,ibprobit,1024,32,21,False,0.8362999558448792,0.047494888305664,0.5405275225639343,5.551257610321045
cifar10,6,512,in21k,ibprobit,1024,64,88,False,0.8288999795913696,0.0706959664821624,0.5966333150863647,5.799238681793213
cifar10,6,512,in21k,ibprobit,1024,64,73,False,0.8346999883651733,0.0645235255360603,0.5665754675865173,5.731452465057373
cifar10,6,512,in21k,ibprobit,1024,64,90,False,0.8330999612808228,0.0685811415314674,0.5819252729415894,5.81431245803833
cifar10,6,512,in21k,ibprobit,1024,64,93,False,0.8296999931335449,0.0710397362709045,0.5987814664840698,5.710463285446167
cifar10,6,512,in21k,ibprobit,1024,64,87,False,0.8297999501228333,0.0690064281225204,0.5856644511222839,5.728833913803101
cifar10,6,512,in21k,ibprobit,1024,64,13,False,0.8355000019073486,0.0644706934690475,0.5724513530731201,5.696512937545776
cifar10,6,512,in21k,ibprobit,1024,64,0,False,0.8276999592781067,0.0722644478082656,0.590962290763855,5.7023632526397705
cifar10,6,512,in21k,ibprobit,1024,64,53,False,0.8288999795913696,0.070974014699459,0.5865687727928162,5.614423990249634
cifar10,6,512,in21k,ibprobit,1024,64,18,False,0.8314999938011169,0.0675634816288948,0.5856744647026062,5.846490144729614
cifar10,6,512,in21k,ibprobit,1024,64,20,False,0.8265999555587769,0.0741304233670234,0.5874928832054138,5.725955009460449
cifar10,6,512,in21k,ibprobit,1024,64,16,False,0.8251999616622925,0.0752158015966415,0.5859496593475342,5.895284652709961
cifar10,6,512,in21k,ibprobit,1024,64,76,False,0.8294999599456787,0.0696138218045234,0.5810304880142212,5.769854307174683
cifar10,6,512,in21k,ibprobit,1024,64,25,False,0.826200008392334,0.0730929225683212,0.5946115255355835,5.623750686645508
cifar10,6,512,in21k,ibprobit,1024,64,32,False,0.8317999839782715,0.0674684792757034,0.5739893913269043,5.675251245498657
cifar10,6,512,in21k,ibprobit,1024,64,42,False,0.8323000073432922,0.0670273825526237,0.5789469480514526,5.754311800003052
cifar10,6,512,in21k,ibprobit,1024,64,82,False,0.8341000080108643,0.0715319067239761,0.5883353352546692,5.800360441207886
cifar10,6,512,in21k,ibprobit,1024,64,92,False,0.8294999599456787,0.0685870498418808,0.5853140354156494,5.8338236808776855
cifar10,6,512,in21k,ibprobit,1024,64,39,False,0.8305000066757202,0.0705331265926361,0.5898292660713196,5.723070859909058
cifar10,6,512,in21k,ibprobit,1024,64,7,False,0.8292999863624573,0.0689526423811912,0.5903102159500122,5.706486225128174
cifar10,6,512,in21k,ibprobit,1024,64,41,False,0.8291999697685242,0.0708084627985954,0.5819059014320374,5.76946759223938
cifar10,6,512,in21k,ibprobit,1024,64,63,False,0.826200008392334,0.074291817843914,0.5973526835441589,5.823369979858398
cifar10,6,512,in21k,ibprobit,1024,64,80,False,0.8278999924659729,0.0742569118738174,0.5998168587684631,5.821105718612671
cifar10,6,512,in21k,ibprobit,1024,64,62,False,0.8330000042915344,0.0682518482208252,0.5747706294059753,5.704511880874634
cifar10,6,512,in21k,ibprobit,1024,64,6,False,0.8291999697685242,0.0675433054566383,0.5848780274391174,5.767435789108276
cifar10,6,512,in21k,ibprobit,1024,64,21,False,0.8343999981880188,0.0687097460031509,0.5758837461471558,5.654773712158203
cifar10,6,512,in21k,ibprobit,2048,2,88,False,0.8567000031471252,0.1264177411794662,0.675596296787262,6.557888507843018
cifar10,6,512,in21k,ibprobit,2048,2,73,False,0.8563999533653259,0.1271488964557647,0.6740755438804626,6.614313840866089
cifar10,6,512,in21k,ibprobit,2048,2,90,False,0.8571999669075012,0.1276849210262298,0.6737589240074158,6.63386869430542
cifar10,6,512,in21k,ibprobit,2048,2,93,False,0.8556999564170837,0.1253057420253753,0.6746183633804321,6.75376558303833
cifar10,6,512,in21k,ibprobit,2048,2,87,False,0.8555999994277954,0.1264732629060745,0.6748474836349487,6.516539096832275
cifar10,6,512,in21k,ibprobit,2048,2,13,False,0.8549000024795532,0.1246098801493644,0.6742177605628967,6.738786458969116
cifar10,6,512,in21k,ibprobit,2048,2,0,False,0.8560000061988831,0.1257748901844024,0.6727200746536255,6.6313416957855225
cifar10,6,512,in21k,ibprobit,2048,2,53,False,0.8550999760627747,0.1250926703214645,0.6735002994537354,6.548780202865601
cifar10,6,512,in21k,ibprobit,2048,2,18,False,0.8565999865531921,0.1277757138013839,0.6756095290184021,6.600551605224609
cifar10,6,512,in21k,ibprobit,2048,2,20,False,0.8570999503135681,0.1274561136960983,0.6732544898986816,6.77126932144165
cifar10,6,512,in21k,ibprobit,2048,2,16,False,0.8540999889373779,0.1236138492822647,0.6728753447532654,6.596516609191895
cifar10,6,512,in21k,ibprobit,2048,2,76,False,0.8560999631881714,0.1258758455514907,0.6727173924446106,6.564150810241699
cifar10,6,512,in21k,ibprobit,2048,2,25,False,0.8553999662399292,0.1254148334264755,0.673967719078064,6.591715574264526
cifar10,6,512,in21k,ibprobit,2048,2,32,False,0.8578999638557434,0.1272971481084823,0.6746781468391418,6.707581281661987
cifar10,6,512,in21k,ibprobit,2048,2,42,False,0.8560999631881714,0.1256457865238189,0.6734495162963867,6.740644216537476
cifar10,6,512,in21k,ibprobit,2048,2,82,False,0.8556999564170837,0.1252902150154113,0.6733976602554321,6.593407869338989
cifar10,6,512,in21k,ibprobit,2048,2,92,False,0.8560000061988831,0.1265282034873962,0.6755184531211853,6.725274085998535
cifar10,6,512,in21k,ibprobit,2048,2,39,False,0.854699969291687,0.1244392171502113,0.6739872097969055,6.7273266315460205
cifar10,6,512,in21k,ibprobit,2048,2,7,False,0.8562999963760376,0.1266508549451828,0.6743797659873962,6.531657457351685
cifar10,6,512,in21k,ibprobit,2048,2,41,False,0.8560000061988831,0.1272033452987671,0.6761618256568909,6.7308571338653564
cifar10,6,512,in21k,ibprobit,2048,2,63,False,0.8571999669075012,0.127814695239067,0.6740873456001282,6.500157117843628
cifar10,6,512,in21k,ibprobit,2048,2,80,False,0.8552999496459961,0.1255778521299362,0.675359845161438,6.751988172531128
cifar10,6,512,in21k,ibprobit,2048,2,62,False,0.854699969291687,0.1245147362351417,0.673652172088623,6.504320383071899
cifar10,6,512,in21k,ibprobit,2048,2,6,False,0.8555999994277954,0.1252931505441665,0.6738484501838684,6.8046722412109375
cifar10,6,512,in21k,ibprobit,2048,2,21,False,0.8560000061988831,0.1252410858869552,0.6749876737594604,6.802109241485596
cifar10,6,512,in21k,ibprobit,2048,4,88,False,0.8563999533653259,0.0636911839246749,0.5669256448745728,6.724879264831543
cifar10,6,512,in21k,ibprobit,2048,4,73,False,0.8556999564170837,0.0625221878290176,0.5691442489624023,6.724121570587158
cifar10,6,512,in21k,ibprobit,2048,4,90,False,0.8535999655723572,0.0602344684302806,0.5698204040527344,6.676106691360474
cifar10,6,512,in21k,ibprobit,2048,4,93,False,0.8553999662399292,0.0634398907423019,0.5679702162742615,6.680888175964356
cifar10,6,512,in21k,ibprobit,2048,4,87,False,0.8538999557495117,0.06189501658082,0.5691433548927307,6.74477219581604
cifar10,6,512,in21k,ibprobit,2048,4,13,False,0.8543999791145325,0.0610244162380695,0.5682183504104614,6.721033096313477
cifar10,6,512,in21k,ibprobit,2048,4,0,False,0.8547999858856201,0.0620093867182731,0.5682070851325989,6.724869728088379
cifar10,6,512,in21k,ibprobit,2048,4,53,False,0.8551999926567078,0.0630377456545829,0.5676699280738831,6.599296569824219
cifar10,6,512,in21k,ibprobit,2048,4,18,False,0.8543999791145325,0.0621262490749359,0.5674359202384949,6.699065923690796
cifar10,6,512,in21k,ibprobit,2048,4,20,False,0.8542999625205994,0.0620105974376201,0.5673383474349976,6.753734588623047
cifar10,6,512,in21k,ibprobit,2048,4,16,False,0.8553999662399292,0.0631780326366424,0.5688685178756714,6.650863170623779
cifar10,6,512,in21k,ibprobit,2048,4,76,False,0.8561999797821045,0.0628170296549797,0.5678746104240417,6.755070686340332
cifar10,6,512,in21k,ibprobit,2048,4,25,False,0.8552999496459961,0.0631130710244178,0.5678214430809021,6.708629369735718
cifar10,6,512,in21k,ibprobit,2048,4,32,False,0.8543999791145325,0.0612967796623706,0.5693157911300659,6.712277412414551
cifar10,6,512,in21k,ibprobit,2048,4,42,False,0.8562999963760376,0.0622326843440532,0.5655969381332397,6.752841949462891
cifar10,6,512,in21k,ibprobit,2048,4,82,False,0.8552999496459961,0.0627120733261108,0.5691608786582947,6.688049077987671
cifar10,6,512,in21k,ibprobit,2048,4,92,False,0.8561999797821045,0.0644184052944183,0.5677051544189453,6.7331223487854
cifar10,6,512,in21k,ibprobit,2048,4,39,False,0.8556999564170837,0.063507504761219,0.5699214935302734,6.576310873031616
cifar10,6,512,in21k,ibprobit,2048,4,7,False,0.8572999835014343,0.0647208839654922,0.5675660371780396,6.84581732749939
cifar10,6,512,in21k,ibprobit,2048,4,41,False,0.8549999594688416,0.0611096993088722,0.5675414204597473,6.746258974075317
cifar10,6,512,in21k,ibprobit,2048,4,63,False,0.8567999601364136,0.0642422288656234,0.5668732523918152,6.561365365982056
cifar10,6,512,in21k,ibprobit,2048,4,80,False,0.8543999791145325,0.0603777468204498,0.5670503973960876,6.778757572174072
cifar10,6,512,in21k,ibprobit,2048,4,62,False,0.8536999821662903,0.0598279573023319,0.5664723515510559,6.77533221244812
cifar10,6,512,in21k,ibprobit,2048,4,6,False,0.8542999625205994,0.0606142953038215,0.5693394541740417,6.733672142028809
cifar10,6,512,in21k,ibprobit,2048,4,21,False,0.8552999496459961,0.0610419511795043,0.5673892498016357,6.740415573120117
cifar10,6,512,in21k,ibprobit,2048,8,88,False,0.8534999489784241,0.0209964588284492,0.5115662813186646,6.568158149719238
cifar10,6,512,in21k,ibprobit,2048,8,73,False,0.8545999526977539,0.0209448058158159,0.5123923420906067,6.517122745513916
cifar10,6,512,in21k,ibprobit,2048,8,90,False,0.8511999845504761,0.019569668918848,0.5097119808197021,6.563153028488159
cifar10,6,512,in21k,ibprobit,2048,8,93,False,0.8519999980926514,0.0194515623152256,0.5105357766151428,6.569300413131714
cifar10,6,512,in21k,ibprobit,2048,8,87,False,0.8513000011444092,0.0161054525524377,0.5140005350112915,6.692129135131836
cifar10,6,512,in21k,ibprobit,2048,8,13,False,0.8552999496459961,0.0219996124505996,0.5088412165641785,6.728351354598999
cifar10,6,512,in21k,ibprobit,2048,8,0,False,0.8515999913215637,0.0166390668600797,0.5100544095039368,6.714314222335815
cifar10,6,512,in21k,ibprobit,2048,8,53,False,0.8515999913215637,0.0199902653694152,0.5122897028923035,6.646425247192383
cifar10,6,512,in21k,ibprobit,2048,8,18,False,0.850600004196167,0.0172853916883468,0.5133503079414368,6.719720363616943
cifar10,6,512,in21k,ibprobit,2048,8,20,False,0.8532999753952026,0.019499909132719,0.5098829865455627,6.682083368301392
cifar10,6,512,in21k,ibprobit,2048,8,16,False,0.8496999740600586,0.0166710596531629,0.5106155872344971,6.530860900878906
cifar10,6,512,in21k,ibprobit,2048,8,76,False,0.8507999777793884,0.0157591085880994,0.5113860368728638,6.573725938796997
cifar10,6,512,in21k,ibprobit,2048,8,25,False,0.8540999889373779,0.0202833022922277,0.5084491968154907,6.7312562465667725
cifar10,6,512,in21k,ibprobit,2048,8,32,False,0.8509999513626099,0.017284533008933,0.5115223526954651,6.516964673995972
cifar10,6,512,in21k,ibprobit,2048,8,42,False,0.8519999980926514,0.0178892593830823,0.5136050581932068,6.578364133834839
cifar10,6,512,in21k,ibprobit,2048,8,82,False,0.8525999784469604,0.0189389456063509,0.5161674618721008,6.7684478759765625
cifar10,6,512,in21k,ibprobit,2048,8,92,False,0.8507999777793884,0.0169427879154682,0.5150424242019653,6.551731824874878
cifar10,6,512,in21k,ibprobit,2048,8,39,False,0.8543999791145325,0.0203580781817436,0.509190559387207,6.505180597305298
cifar10,6,512,in21k,ibprobit,2048,8,7,False,0.849399983882904,0.0155872851610183,0.5138882398605347,6.72393798828125
cifar10,6,512,in21k,ibprobit,2048,8,41,False,0.8534999489784241,0.022318210452795,0.5094531178474426,6.65504789352417
cifar10,6,512,in21k,ibprobit,2048,8,63,False,0.852400004863739,0.0149403996765613,0.5084552764892578,6.779906749725342
cifar10,6,512,in21k,ibprobit,2048,8,80,False,0.8515999913215637,0.0174582954496145,0.5100560188293457,6.668497800827026
cifar10,6,512,in21k,ibprobit,2048,8,62,False,0.8524999618530273,0.0177906900644302,0.5114706158638,6.561495780944824
cifar10,6,512,in21k,ibprobit,2048,8,6,False,0.8545999526977539,0.0187878794968128,0.5061559677124023,6.856720924377441
cifar10,6,512,in21k,ibprobit,2048,8,21,False,0.8527999520301819,0.0203519873321056,0.5116277933120728,6.7705841064453125
cifar10,6,512,in21k,ibprobit,2048,16,88,False,0.8463000059127808,0.0211474522948265,0.4975599348545074,6.767123699188232
